GeneID,gene.rank.eff,Associated.Gene.Name,Chromosome.Name,Strand,Gene.Biotype,TF.family
AT4G39230,0.00050950353798306,AT4G39230,4,-1,protein_coding,na
AT5G21020,0.000509503181323608,AT5G21020,5,1,protein_coding,na
AT2G07000,0.00050950150482253,AT2G07000,2,-1,protein_coding,na
AT4G12390,0.000509500589187776,PME1,4,1,protein_coding,na
AT5G06890,0.000509498155545042,AT5G06890,5,1,protein_coding,na
AT3G05155,0.000509493893652024,AT3G05155,3,1,transcription_factor,C2H2
AT2G46630,0.000509491000781136,AT2G46630,2,1,protein_coding,na
AT5G11350,0.00050948997037002,AT5G11350,5,1,protein_coding,na
AT4G34040,0.000509484106368371,AT4G34040,4,-1,protein_coding,na
AT2G18500,0.000509480949789671,ATOFP7,2,1,protein_coding,na
AT1G80340,0.000509480246354589,GA4H,1,-1,protein_coding,na
AT3G19663,0.000509476741989689,AT3G19663,3,1,protein_coding,na
AT1G47830,0.0005094762970461,AT1G47830,1,-1,protein_coding,na
AT3G11100,0.00050947604902249,AT3G11100,3,-1,protein_coding,na
AT2G13820,0.000509475879637401,AT2G13820,2,-1,protein_coding,na
AT1G26921,0.000509473648583691,AT1G26921,1,-1,protein_coding,na
AT3G04590,0.000509471281912614,AT3G04590,3,-1,protein_coding,na
AT4G29720,0.00050947071032477,ATPAO5,4,-1,protein_coding,na
AT3G26100,0.000509466702107727,AT3G26100,3,1,protein_coding,na
AT1G33400,0.000509464593911407,TPR9,1,-1,protein_coding,na
AT5G22110,0.000509463387247729,ATDPB2,5,-1,protein_coding,na
AT4G11800,0.000509461766558737,AT4G11800,4,-1,protein_coding,na
AT4G15520,0.000509461484399414,AT4G15520,4,1,protein_coding,na
AT5G11680,0.000509460670791741,AT5G11680,5,1,protein_coding,na
AT4G14990,0.00050945887971341,AT4G14990,4,-1,protein_coding,na
AT3G24740,0.000509455717870214,AT3G24740,3,1,protein_coding,na
AT2G23680,0.000509455192280475,AT2G23680,2,1,protein_coding,na
AT1G13020,0.000509454960514852,EIF4B2,1,-1,protein_coding,na
AT1G80370,0.000509454194861958,CYCA2;4,1,1,protein_coding,na
AT1G31550,0.000509451943714261,AT1G31550,1,-1,protein_coding,na
AT5G05870,0.000509451288031004,UGT76C1,5,1,protein_coding,na
AT1G31350,0.000509450511311823,KUF1,1,-1,protein_coding,na
AT5G28919,0.000509449387286395,AT5G28919,5,1,protein_coding,na
AT2G23780,0.000509449280549427,AT2G23780,2,-1,transcription_factor,C3H
AT5G05660,0.000509445344362021,ATNFXL2,5,-1,protein_coding,na
AT1G26670,0.000509434154538325,VTI12,1,1,protein_coding,na
AT4G33710,0.000509431352791513,AT4G33710,4,1,protein_coding,na
AT5G35370,0.000509431139400207,AT5G35370,5,-1,protein_coding,na
AT4G03292,0.000509428700236501,AT4G03292,4,-1,protein_coding,na
AT5G11690,0.000509424668159943,ATTIM17-3,5,1,protein_coding,na
AT3G21250,0.000509424074136778,MRP6,3,-1,protein_coding,na
AT4G08868,0.00050941458812337,AT4G08868,4,1,protein_coding,na
AT5G22750,0.00050941315253578,RAD5,5,-1,protein_coding,na
AT2G27190,0.000509412989666721,PAP1,2,-1,protein_coding,na
AT1G73240,0.000509408930403413,AT1G73240,1,-1,protein_coding,na
AT2G20320,0.000509408921542099,AT2G20320,2,1,protein_coding,na
AT1G79970,0.000509404929747391,AT1G79970,1,1,protein_coding,na
AT2G32730,0.000509404318598933,AT2G32730,2,1,protein_coding,na
AT1G63660,0.000509404110746261,AT1G63660,1,-1,protein_coding,na
AT3G13930,0.000509402058127125,AT3G13930,3,1,protein_coding,na
AT4G38210,0.000509396203878439,ATEXPA20,4,-1,protein_coding,na
AT4G02120,0.000509395723051967,AT4G02120,4,1,protein_coding,na
AT2G13650,0.000509394705756124,GONST1,2,-1,protein_coding,na
AT4G23670,0.000509393317290097,AT4G23670,4,-1,protein_coding,na
AT3G04150,0.000509390499161147,AT3G04150,3,-1,protein_coding,na
AT1G02900,0.000509389968716694,RALFL1,1,-1,protein_coding,na
AT2G35190,0.000509389114862098,NPSN11,2,1,protein_coding,na
AT2G26695,0.000509389040657642,AT2G26695,2,1,protein_coding,na
AT3G29670,0.000509387667489587,AT3G29670,3,1,protein_coding,na
AT3G07840,0.000509386025034043,AT3G07840,3,-1,protein_coding,na
AT5G11860,0.000509385680743878,SSP5,5,-1,protein_coding,na
AT1G73850,0.00050937434117876,AT1G73850,1,1,protein_coding,na
AT3G15470,0.000509374096018396,AT3G15470,3,-1,protein_coding,na
AT3G12700,0.000509372471067917,AT3G12700,3,1,protein_coding,na
AT1G52260,0.000509370374752612,ATPDIL1-5,1,1,protein_coding,na
AT2G32000,0.000509368087205039,AT2G32000,2,-1,protein_coding,na
AT3G61690,0.000509367965575134,AT3G61690,3,1,protein_coding,na
AT2G39340,0.000509367716824671,AT2G39340,2,1,protein_coding,na
AT3G27200,0.000509365129160509,AT3G27200,3,-1,protein_coding,na
AT3G47600,0.000509364688765633,MYB94,3,-1,transcription_factor,MYB
AT2G44190,0.000509362271358568,EDE1,2,1,protein_coding,na
AT2G28430,0.000509360792762089,AT2G28430,2,-1,protein_coding,na
AT2G44570,0.000509359671659396,AtGH9B12,2,-1,protein_coding,na
AT4G28260,0.000509358852855497,AT4G28260,4,1,protein_coding,na
AT1G04900,0.000509356357871987,AT1G04900,1,1,protein_coding,na
AT2G40316,0.000509354709052794,AT2G40316,2,1,protein_coding,na
AT1G51210,0.000509352478469232,AT1G51210,1,1,protein_coding,na
AT3G55010,0.000509350173143833,ATPURM,3,1,protein_coding,na
AT3G01572,0.000509347369294206,AT3G01572,3,-1,protein_coding,na
AT1G14160,0.000509344050189548,AT1G14160,1,-1,protein_coding,na
AT3G59220,0.000509343542969284,PRN,3,1,protein_coding,na
AT1G20960,0.000509339850838541,emb1507,1,-1,protein_coding,na
AT2G20330,0.000509339446762546,AT2G20330,2,-1,protein_coding,na
AT1G16120,0.000509338574872542,WAKL1,1,1,protein_coding,na
AT1G05470,0.000509337608256669,CVP2,1,-1,protein_coding,na
AT5G24260,0.000509337557133318,AT5G24260,5,-1,protein_coding,na
AT5G17410,0.00050933742113242,AT5G17410,5,1,protein_coding,na
AT1G11545,0.000509336588898288,XTH8,1,-1,protein_coding,na
AT3G02242,0.000509334642209019,AT3G02242,3,1,protein_coding,na
AT4G34070,0.000509333449839474,AT4G34070,4,-1,protein_coding,na
AT3G59360,0.000509332943509044,UTR6,3,-1,protein_coding,na
AT4G14746,0.000509332092492784,AT4G14746,4,-1,protein_coding,na
AT4G26910,0.000509326425067998,AT4G26910,4,-1,protein_coding,na
AT1G23780,0.000509326423149609,AT1G23780,1,-1,protein_coding,na
AT4G15330,0.000509325980651516,CYP705A1,4,-1,protein_coding,na
AT2G36690,0.000509322857167642,AT2G36690,2,1,protein_coding,na
AT3G16350,0.00050932259232696,AT3G16350,3,1,transcription_factor,MYB-related
AT1G56330,0.000509320516993357,SAR1,1,-1,protein_coding,na
AT1G77700,0.000509317566589904,AT1G77700,1,1,protein_coding,na
AT2G36010,0.000509316931365633,E2F3,2,1,transcription_factor,E2F-DP
AT5G19180,0.000509311059182274,ECR1,5,1,protein_coding,na
AT1G50170,0.000509310952941238,ATSIRB,1,1,protein_coding,na
AT5G33320,0.000509306109056962,CUE1,5,1,protein_coding,na
AT2G22090,0.000509304440185692,UBA1A,2,-1,protein_coding,na
AT5G05965,0.000509298673860653,AT5G05965,5,-1,protein_coding,na
AT1G20900,0.000509296774365293,ESC,1,1,protein_coding,na
AT2G25930,0.000509296580324984,ELF3,2,1,protein_coding,na
AT1G07615,0.00050929170692561,AT1G07615,1,-1,protein_coding,na
AT5G16840,0.000509288756574864,BPA1,5,1,protein_coding,na
AT3G22270,0.000509288628516271,AT3G22270,3,1,protein_coding,na
AT3G15140,0.000509287011313987,AT3G15140,3,-1,protein_coding,na
AT5G02820,0.000509285693375225,RHL2,5,1,protein_coding,na
AT4G39190,0.000509285388605604,AT4G39190,4,-1,protein_coding,na
AT3G28690,0.000509285033529908,AT3G28690,3,1,protein_coding,na
AT2G25735,0.000509283275039936,AT2G25735,2,-1,protein_coding,na
AT5G15790,0.000509281468684678,AT5G15790,5,1,transcription_factor,C3H
AT2G04031,0.000509280705028882,AT2G04031,2,-1,protein_coding,na
AT5G38890,0.000509279294590592,AT5G38890,5,1,protein_coding,na
AT2G18680,0.000509272748679464,AT2G18680,2,1,protein_coding,na
AT4G35920,0.000509262972100425,MCA1,4,-1,protein_coding,na
AT4G33495,0.000509260737105999,RPD1,4,-1,protein_coding,na
AT5G07500,0.000509258402677798,PEI1,5,1,transcription_factor,C2H2
AT5G16620,0.000509257874265967,PDE120,5,1,protein_coding,na
AT2G27740,0.00050925648799852,AT2G27740,2,1,protein_coding,na
AT2G31290,0.000509255075008408,AT2G31290,2,1,protein_coding,na
AT2G21100,0.000509255031388865,AT2G21100,2,-1,protein_coding,na
AT3G53950,0.000509252310310229,AT3G53950,3,1,protein_coding,na
AT1G05780,0.000509251727362011,AT1G05780,1,1,protein_coding,na
AT1G03380,0.000509250547866286,ATATG18G,1,1,protein_coding,na
AT3G09190,0.000509245482478838,AT3G09190,3,-1,protein_coding,na
AT4G11380,0.000509244945531946,AT4G11380,4,1,protein_coding,na
AT1G51710,0.000509244328698183,UBP6,1,-1,protein_coding,na
AT1G11870,0.000509243876178657,ATSRS,1,1,protein_coding,na
AT2G38830,0.000509243867878943,AT2G38830,2,1,protein_coding,na
AT1G70570,0.000509243541256264,AT1G70570,1,1,protein_coding,na
AT5G22850,0.000509242005861725,AT5G22850,5,-1,protein_coding,na
AT4G05091,0.000509241348271381,AT4G05091,4,1,protein_coding,na
AT5G06730,0.000509241219905372,AT5G06730,5,-1,protein_coding,na
AT2G38770,0.000509240202201029,EMB2765,2,-1,protein_coding,na
AT5G11780,0.000509238805477358,AT5G11780,5,1,protein_coding,na
AT4G34570,0.000509238578473376,THY-2,4,-1,protein_coding,na
AT1G04220,0.00050923815035978,KCS2,1,-1,protein_coding,na
AT3G23510,0.000509237384647145,AT3G23510,3,1,protein_coding,na
AT4G25090,0.000509236945805628,AT4G25090,4,-1,protein_coding,na
AT5G20360,0.00050923375238785,Phox3,5,-1,protein_coding,na
AT3G02240,0.000509233453046182,RGF7,3,1,protein_coding,na
AT2G03640,0.000509228951060221,AT2G03640,2,-1,protein_coding,na
AT3G11960,0.000509228016584171,AT3G11960,3,1,protein_coding,na
AT1G54980,0.00050922717729215,AT1G54980,1,-1,protein_coding,na
AT5G17080,0.000509226607153904,AT5G17080,5,1,protein_coding,na
AT3G50270,0.000509224003078771,AT3G50270,3,1,protein_coding,na
AT4G03130,0.000509223082394064,AT4G03130,4,-1,protein_coding,na
AT1G63640,0.00050922254069746,AT1G63640,1,-1,protein_coding,na
AT2G39725,0.000509219766362853,AT2G39725,2,1,protein_coding,na
AT3G09085,0.000509215305494024,AT3G09085,3,1,protein_coding,na
AT1G12020,0.000509214122907461,AT1G12020,1,-1,protein_coding,na
AT1G53450,0.000509209097681939,AT1G53450,1,-1,protein_coding,na
AT5G07590,0.000509206748410344,AT5G07590,5,-1,protein_coding,na
AT2G33340,0.00050920232106948,MAC3B,2,-1,protein_coding,na
AT3G24330,0.000509201592846836,AT3G24330,3,1,protein_coding,na
AT4G37440,0.000509200813890444,AT4G37440,4,1,protein_coding,na
AT1G06700,0.000509199842008223,AT1G06700,1,-1,protein_coding,na
AT3G05975,0.000509192626050084,AT3G05975,3,-1,protein_coding,na
AT5G05270,0.000509189404158751,AT5G05270,5,1,protein_coding,na
AT3G22960,0.000509188568788188,PKP1,3,1,protein_coding,na
AT5G10240,0.000509186123622334,ASN3,5,-1,protein_coding,na
AT2G45510,0.000509178957018301,CYP704A2,2,1,protein_coding,na
AT4G03080,0.000509178382205581,BSL1,4,-1,protein_coding,na
AT5G14740,0.000509175087260041,CA2,5,1,protein_coding,na
AT1G70330,0.000509174303052123,ENT1,1,1,protein_coding,na
AT1G52520,0.000509173725099565,FRS6,1,1,protein_coding,na
AT3G27280,0.000509171330065991,ATPHB4,3,1,protein_coding,na
AT1G75660,0.000509170062222578,XRN3,1,1,protein_coding,na
AT3G51120,0.000509169124302837,AT3G51120,3,-1,protein_coding,na
AT1G73660,0.000509169002018788,AT1G73660,1,-1,protein_coding,na
AT5G03310,0.00050916833175541,AT5G03310,5,-1,protein_coding,na
AT1G73440,0.000509161176838169,AT1G73440,1,1,protein_coding,na
AT2G36840,0.000509160951736377,AT2G36840,2,-1,protein_coding,na
AT2G36700,0.000509155186002469,AT2G36700,2,-1,protein_coding,na
AT4G00590,0.000509152250031835,AT4G00590,4,1,protein_coding,na
AT2G22540,0.000509151659710639,SVP,2,1,transcription_factor,MADS
AT2G43010,0.000509150879882592,PIF4,2,1,transcription_factor,bHLH
AT3G10030,0.000509150101957639,AT3G10030,3,-1,protein_coding,na
AT4G00872,0.000509147160601083,AT4G00872,4,-1,protein_coding,na
AT3G49660,0.000509147084165736,AT3G49660,3,1,protein_coding,na
AT3G44730,0.000509144486457383,ATKP1,3,1,protein_coding,na
AT4G24550,0.000509143543082792,AT4G24550,4,1,protein_coding,na
AT5G14040,0.000509143085535083,PHT3;1,5,-1,protein_coding,na
AT2G24100,0.000509142597290829,AT2G24100,2,1,protein_coding,na
AT1G62690,0.000509139813550084,AT1G62690,1,-1,protein_coding,na
AT2G16130,0.000509135712751896,PMT2,2,1,protein_coding,na
AT4G16566,0.000509134586034739,HINT4,4,-1,protein_coding,na
AT5G18860,0.000509131157964371,AT5G18860,5,1,protein_coding,na
AT4G22120,0.000509131079751204,AT4G22120,4,-1,protein_coding,na
AT5G23920,0.000509130263586018,AT5G23920,5,-1,protein_coding,na
AT4G25720,0.000509130255886069,ATQC,4,-1,protein_coding,na
AT2G16400,0.000509125345374858,BLH7,2,-1,transcription_factor,Homeobox
AT1G65290,0.000509124871824472,mtACP2,1,-1,protein_coding,na
AT1G02020,0.000509119341875758,AT1G02020,1,-1,protein_coding,na
AT5G16110,0.000509118841426179,AT5G16110,5,-1,protein_coding,na
AT2G23110,0.000509118775276957,AT2G23110,2,1,protein_coding,na
AT5G01720,0.00050911647672673,AT5G01720,5,-1,protein_coding,na
AT2G06040,0.000509114801554726,AT2G06040,2,-1,protein_coding,na
AT5G04130,0.000509114042313129,GYRB2,5,-1,protein_coding,na
AT1G50640,0.000509110839540041,ERF3,1,-1,transcription_factor,AP2-EREBP
AT1G72770,0.000509106960495499,HAB1,1,1,protein_coding,na
AT3G01120,0.000509106820154515,MTO1,3,-1,protein_coding,na
AT3G54750,0.000509105486366599,AT3G54750,3,-1,protein_coding,na
AT3G44750,0.000509101411644777,HDA3,3,1,transcription_factor,C2H2
AT3G63240,0.000509101398912111,AT3G63240,3,-1,protein_coding,na
AT1G13770,0.000509100825510087,RUS3,1,1,protein_coding,na
AT3G12270,0.000509100663671223,ATPRMT3,3,1,transcription_factor,C2H2
AT1G64520,0.000509097840860426,RPN12a,1,1,protein_coding,na
AT1G21170,0.000509097433717616,SEC5B,1,1,protein_coding,na
AT3G07660,0.000509096923827161,AT3G07660,3,-1,protein_coding,na
AT3G14360,0.000509096865567869,AT3G14360,3,1,protein_coding,na
AT1G13430,0.000509096578835777,ATST4C,1,1,protein_coding,na
AT5G14950,0.000509096053162147,GMII,5,-1,protein_coding,na
AT3G13860,0.000509090875173103,HSP60-3A,3,-1,protein_coding,na
AT2G26560,0.00050909087477368,PLP2,2,-1,protein_coding,na
AT1G80900,0.000509090204512051,ATMGT1,1,-1,protein_coding,na
AT3G24650,0.000509088483152056,ABI3,3,1,transcription_factor,ABI3VP1
AT3G46440,0.000509087222856588,UXS5,3,-1,protein_coding,na
AT1G48060,0.000509081907786973,AT1G48060,1,1,protein_coding,na
AT1G23960,0.000509081135681021,AT1G23960,1,-1,protein_coding,na
AT2G01680,0.000509080321114666,AT2G01680,2,1,protein_coding,na
AT4G08980,0.000509074365965713,FBW2,4,1,protein_coding,na
AT2G42740,0.000509073212595414,RPL16A,2,1,protein_coding,na
AT1G09960,0.000509072162074179,SUT4,1,1,protein_coding,na
AT2G29580,0.000509072044436218,AT2G29580,2,1,protein_coding,na
AT2G30200,0.000509071941979951,AT2G30200,2,-1,protein_coding,na
AT5G40200,0.000509071636052766,DegP9,5,1,protein_coding,na
AT3G61530,0.000509067895343808,PANB2,3,-1,protein_coding,na
AT5G23340,0.000509064229196125,AT5G23340,5,1,protein_coding,na
AT3G27890,0.000509064047429143,NQR,3,-1,protein_coding,na
AT1G51745,0.000509063460176287,AT1G51745,1,1,protein_coding,na
AT1G01350,0.000509062886777237,AT1G01350,1,1,transcription_factor,C2H2
AT3G30725,0.000509062746853108,AtGDU6,3,1,protein_coding,na
AT1G65930,0.000509062022589449,cICDH,1,1,protein_coding,na
AT1G51630,0.000509061624377557,AT1G51630,1,-1,protein_coding,na
AT1G20790,0.000509059990662376,AT1G20790,1,-1,protein_coding,na
AT3G25940,0.000509058169638473,AT3G25940,3,1,protein_coding,na
AT4G28180,0.000509057575931997,AT4G28180,4,-1,protein_coding,na
AT5G37380,0.000509055680895324,AT5G37380,5,-1,protein_coding,na
AT4G28220,0.000509054505171399,NDB1,4,1,protein_coding,na
AT3G56110,0.000509052721978547,PRA1.B1,3,-1,protein_coding,na
AT1G62800,0.000509050660694339,ASP4,1,-1,protein_coding,na
AT4G15802,0.000509044369502306,HSBP,4,-1,protein_coding,na
AT4G03635,0.000509042936219873,AT4G03635,4,1,protein_coding,na
AT2G45210,0.000509041243247218,AT2G45210,2,1,protein_coding,na
AT5G04920,0.000509040929449533,AT5G04920,5,-1,protein_coding,na
AT4G26470,0.000509040079511772,AT4G26470,4,1,protein_coding,na
AT3G02090,0.000509038589946633,MPPBETA,3,1,protein_coding,na
AT5G04600,0.000509035253916312,AT5G04600,5,1,protein_coding,na
AT3G47370,0.000509034005946745,AT3G47370,3,-1,protein_coding,na
AT4G25225,0.000509031830919954,AT4G25225,4,-1,protein_coding,na
AT4G27130,0.000509031803437269,AT4G27130,4,-1,protein_coding,na
AT1G69980,0.000509030668922602,AT1G69980,1,-1,protein_coding,na
AT2G21850,0.000509029638630392,AT2G21850,2,1,protein_coding,na
AT1G26920,0.000509024974644857,AT1G26920,1,1,protein_coding,na
AT3G18260,0.000509024100946608,AT3G18260,3,-1,protein_coding,na
AT4G18372,0.000509023927786769,AT4G18372,4,-1,protein_coding,na
AT1G61180,0.00050902260494199,AT1G61180,1,1,protein_coding,na
AT4G10360,0.000509022548648303,AT4G10360,4,1,protein_coding,na
AT3G60600,0.000509022350404975,VAP27-1,3,1,protein_coding,na
AT1G56210,0.000509021470969891,AT1G56210,1,1,protein_coding,na
AT2G32520,0.000509019363873628,AT2G32520,2,-1,protein_coding,na
AT5G08535,0.000509018851697685,AT5G08535,5,1,protein_coding,na
AT3G61650,0.000509017456662358,TUBG1,3,-1,protein_coding,na
AT4G28520,0.00050901615511508,CRU3,4,1,protein_coding,na
AT3G24110,0.000509013360447613,AT3G24110,3,-1,protein_coding,na
AT1G33340,0.000509010124514583,AT1G33340,1,1,protein_coding,na
AT3G30210,0.000509009788899588,ATMYB121,3,1,transcription_factor,MYB
AT1G01110,0.00050900727573502,IQD18,1,1,protein_coding,na
AT1G28440,0.000509005466060847,HSL1,1,1,protein_coding,na
AT1G61980,0.000509001237346648,AT1G61980,1,1,protein_coding,na
AT3G30775,0.000508999856976469,ERD5,3,-1,protein_coding,na
AT5G18160,0.000508998464244839,AT5G18160,5,1,protein_coding,na
AT1G19485,0.000508995100859813,AT1G19485,1,1,protein_coding,na
AT2G41440,0.000508994677684552,AT2G41440,2,1,protein_coding,na
AT1G30300,0.000508994289309388,AT1G30300,1,1,protein_coding,na
AT1G71010,0.000508992222785074,FAB1C,1,1,protein_coding,na
AT4G06534,0.000508988452966338,AT4G06534,4,1,protein_coding,na
AT1G28410,0.000508988223038963,AT1G28410,1,-1,protein_coding,na
AT3G63000,0.000508986510855855,NPL41,3,1,protein_coding,na
AT2G38430,0.00050897966882787,AT2G38430,2,-1,protein_coding,na
AT3G02710,0.000508979512640226,AT3G02710,3,1,protein_coding,na
AT3G47120,0.000508978943557567,AT3G47120,3,-1,protein_coding,na
AT1G68080,0.000508977264306641,AT1G68080,1,1,protein_coding,na
AT4G35560,0.000508976434810718,AT4G35560,4,1,protein_coding,na
AT3G18060,0.000508976304229288,AT3G18060,3,1,protein_coding,na
AT1G61150,0.000508975910911844,AT1G61150,1,1,protein_coding,na
AT1G59850,0.000508974595682237,AT1G59850,1,-1,protein_coding,na
AT3G51520,0.000508971986915301,AT3G51520,3,1,protein_coding,na
AT3G47910,0.000508967527762929,AT3G47910,3,-1,transcription_factor,C2H2
AT2G40320,0.000508967342437703,TBL33,2,1,protein_coding,na
AT2G19790,0.000508966970455696,AT2G19790,2,1,protein_coding,na
AT1G22990,0.000508966232785323,HIPP22,1,1,protein_coding,na
AT1G51170,0.000508962728117257,AT1G51170,1,-1,protein_coding,na
AT1G28340,0.000508962309975641,AtRLP4,1,1,protein_coding,na
AT2G03820,0.000508959414277404,AT2G03820,2,-1,protein_coding,na
AT3G49530,0.000508957598462889,ANAC062,3,-1,transcription_factor,NAC
AT3G22220,0.000508956456768922,AT3G22220,3,-1,protein_coding,na
AT5G41350,0.00050895593335806,AT5G41350,5,-1,transcription_factor,C3H
AT1G72100,0.000508954078442154,AT1G72100,1,1,protein_coding,na
AT4G35350,0.000508953239858275,XCP1,4,1,protein_coding,na
AT1G74040,0.000508951469192571,IMS1,1,1,protein_coding,na
AT1G75260,0.000508950074199758,AT1G75260,1,1,protein_coding,na
AT4G11470,0.000508948031140923,CRK31,4,1,protein_coding,na
AT4G02930,0.00050894562118094,AT4G02930,4,-1,protein_coding,na
AT5G11990,0.00050894225727776,AT5G11990,5,-1,protein_coding,na
AT2G45160,0.000508940337792263,HAM1,2,-1,transcription_factor,GRAS
AT2G35930,0.000508939883614617,PUB23,2,-1,protein_coding,na
AT1G62700,0.000508939392136753,VND5,1,-1,transcription_factor,NAC
AT3G16430,0.000508938303039706,JAL31,3,1,protein_coding,na
AT3G51410,0.000508936174131544,AT3G51410,3,-1,protein_coding,na
AT4G21040,0.00050893027558562,AT4G21040,4,-1,transcription_factor,C2C2-Dof
AT2G24940,0.000508930114232266,AtMAPR2,2,1,protein_coding,na
AT1G67730,0.000508926514291432,YBR159,1,1,protein_coding,na
AT2G04690,0.000508923657798437,AT2G04690,2,1,protein_coding,na
AT2G43840,0.000508921880163567,UGT74F1,2,1,protein_coding,na
AT3G23640,0.000508921760997968,HGL1,3,1,protein_coding,na
AT2G39130,0.000508921691595291,AT2G39130,2,-1,protein_coding,na
AT1G33250,0.000508920129678804,AT1G33250,1,-1,protein_coding,na
AT2G21840,0.00050891842445501,AT2G21840,2,-1,protein_coding,na
AT5G23395,0.000508916267722769,MIA40,5,-1,protein_coding,na
AT3G16900,0.000508914042971249,AT3G16900,3,1,protein_coding,na
AT3G16460,0.000508913695744812,AT3G16460,3,1,protein_coding,na
AT4G25970,0.000508913312829898,PSD3,4,1,protein_coding,na
AT4G11000,0.000508913055873729,AT4G11000,4,1,protein_coding,na
AT4G01810,0.000508912253153649,AT4G01810,4,-1,protein_coding,na
AT1G54160,0.000508912160716166,NFYA5,1,-1,transcription_factor,CCAAT-HAP2
AT4G33530,0.00050891208134094,KUP5,4,-1,protein_coding,na
AT4G36250,0.000508910445111904,ALDH3F1,4,1,protein_coding,na
AT1G17630,0.00050890913555689,AT1G17630,1,1,protein_coding,na
AT5G20990,0.000508908186722942,B73,5,-1,protein_coding,na
AT3G14790,0.000508907074706809,RHM3,3,1,protein_coding,na
AT1G14890,0.000508903666284886,AT1G14890,1,1,protein_coding,na
AT5G27890,0.000508903559045989,AT5G27890,5,1,protein_coding,na
AT4G22760,0.000508903220389907,AT4G22760,4,1,protein_coding,na
AT2G01900,0.000508898669672712,AT2G01900,2,1,protein_coding,na
AT1G66250,0.000508898617340367,AT1G66250,1,1,protein_coding,na
AT4G32290,0.000508897005217981,AT4G32290,4,-1,protein_coding,na
AT4G02640,0.0005088917240296,BZO2H1,4,1,transcription_factor,bZIP
AT4G09610,0.000508890938657977,GASA2,4,-1,protein_coding,na
AT1G10460,0.00050888976078738,GLP7,1,-1,protein_coding,na
AT1G73190,0.000508887149088239,ALPHA-TIP,1,1,protein_coding,na
AT4G16890,0.000508886931259735,SNC1,4,-1,protein_coding,na
AT1G02110,0.000508886743736189,AT1G02110,1,1,protein_coding,na
AT1G04410,0.00050888662286772,AT1G04410,1,-1,protein_coding,na
AT1G10730,0.000508885104774885,AT1G10730,1,1,protein_coding,na
AT4G16650,0.000508884193164849,AT4G16650,4,1,protein_coding,na
AT1G53000,0.000508882997824684,KDSB,1,-1,protein_coding,na
AT4G01920,0.000508881445350852,AT4G01920,4,-1,protein_coding,na
AT4G21710,0.000508877572561304,NRPB2,4,-1,protein_coding,na
AT4G15830,0.000508877074085836,AT4G15830,4,-1,protein_coding,na
AT1G31040,0.000508876961513194,AT1G31040,1,-1,protein_coding,na
AT1G17100,0.000508876449189733,AT1G17100,1,1,protein_coding,na
AT2G16700,0.000508872391771096,ADF5,2,1,protein_coding,na
AT5G19970,0.000508870877317685,AT5G19970,5,1,protein_coding,na
AT5G14050,0.000508868429273556,AT5G14050,5,1,protein_coding,na
AT1G60360,0.000508867383761754,AT1G60360,1,-1,protein_coding,na
AT4G01335,0.000508866193757246,AT4G01335,4,1,protein_coding,na
AT1G76380,0.000508864648634735,AT1G76380,1,-1,protein_coding,na
AT4G10090,0.00050886093523234,ELP6,4,1,protein_coding,na
AT1G72930,0.00050886081187405,TIR,1,1,protein_coding,na
AT3G60130,0.000508858950872062,BGLU16,3,1,protein_coding,na
AT4G19230,0.000508858868927494,CYP707A1,4,1,protein_coding,na
AT3G60360,0.000508858694146289,EDA14,3,-1,protein_coding,na
AT2G33210,0.000508858392950635,HSP60-2,2,-1,protein_coding,na
AT5G04370,0.000508856744777446,NAMT1,5,1,protein_coding,na
AT5G05180,0.000508855146889508,AT5G05180,5,1,protein_coding,na
AT1G23420,0.000508854185765434,INO,1,1,transcription_factor,C2C2-YABBY
AT3G57200,0.00050885411399536,AT3G57200,3,1,protein_coding,na
AT4G08690,0.000508850864912544,AT4G08690,4,-1,protein_coding,na
AT1G07725,0.000508849384588246,ATEXO70H6,1,-1,protein_coding,na
AT3G60440,0.000508849177162462,AT3G60440,3,1,protein_coding,na
AT3G55530,0.000508849079771505,SDIR1,3,-1,transcription_factor,C3H
AT3G01020,0.000508846341210048,ISU2,3,1,protein_coding,na
AT4G16630,0.000508844955886433,AT4G16630,4,-1,protein_coding,na
AT3G46000,0.000508843410107608,ADF2,3,-1,protein_coding,na
AT5G27740,0.000508842098746589,EMB161,5,1,protein_coding,na
AT3G56340,0.000508839300302956,AT3G56340,3,-1,protein_coding,na
AT4G13870,0.000508838551466998,WRNEXO,4,-1,protein_coding,na
AT3G19010,0.000508837558636568,AT3G19010,3,-1,protein_coding,na
AT1G02850,0.000508836709986285,BGLU11,1,1,protein_coding,na
AT5G42860,0.000508830867294248,AT5G42860,5,-1,protein_coding,na
AT5G06590,0.000508829637720185,AT5G06590,5,1,protein_coding,na
AT4G00990,0.00050882798156183,AT4G00990,4,1,protein_coding,na
AT5G25280,0.000508827181460646,AT5G25280,5,1,protein_coding,na
AT1G48380,0.000508826546157339,RHL1,1,-1,protein_coding,na
AT3G59650,0.000508824471701547,AT3G59650,3,1,protein_coding,na
AT5G11200,0.000508821345264573,AT5G11200,5,1,protein_coding,na
AT3G19440,0.000508820620235188,AT3G19440,3,1,protein_coding,na
AT5G01580,0.000508819375580923,OSH1,5,-1,protein_coding,na
